month,info_month,category,category_label,up,down,active_episode_count,episode_ids
2022-01,2021-12,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.180104,0.180104,1,EP_COVID19
2022-01,2021-12,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2022-02,2022-01,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.0,0.0,0,
2022-02,2022-01,TRADE_TARIFF_SANCTION,무역/관세/제재,0.2125,0.089236,2,EP_S232_STEEL|EP_S301_CHINA
2022-02,2022-01,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177793,0.017779,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2022-02,2022-01,ENERGY_SUPPLY,에너지 공급,0.0,0.100138,1,EP_JCPOA_RELIEF
2022-02,2022-01,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2022-02,2022-01,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.173547,0.173547,1,EP_COVID19
2022-02,2022-01,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2022-03,2022-02,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.888889,0.311111,1,EP_RU_UA_CONFLICT
2022-03,2022-02,TRADE_TARIFF_SANCTION,무역/관세/제재,0.210511,0.089181,2,EP_S232_STEEL|EP_S301_CHINA
2022-03,2022-02,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177791,0.017779,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2022-03,2022-02,ENERGY_SUPPLY,에너지 공급,0.0,0.100123,1,EP_JCPOA_RELIEF
2022-03,2022-02,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2022-03,2022-02,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.167705,0.167705,1,EP_COVID19
2022-03,2022-02,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2022-04,2022-03,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.775749,0.271512,1,EP_RU_UA_CONFLICT
2022-04,2022-03,TRADE_TARIFF_SANCTION,무역/관세/제재,0.8,0.355556,3,EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2022-04,2022-03,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177789,0.017779,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2022-04,2022-03,ENERGY_SUPPLY,에너지 공급,0.888889,0.10011,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2022-04,2022-03,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2022-04,2022-03,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.1625,0.1625,1,EP_COVID19
2022-04,2022-03,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2022-05,2022-04,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.680609,0.238213,1,EP_RU_UA_CONFLICT
2022-05,2022-04,TRADE_TARIFF_SANCTION,무역/관세/제재,0.8,0.355556,3,EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2022-05,2022-04,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177787,0.017779,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2022-05,2022-04,ENERGY_SUPPLY,에너지 공급,0.806457,0.100098,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2022-05,2022-04,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2022-05,2022-04,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.157863,0.157863,1,EP_COVID19
2022-05,2022-04,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2022-06,2022-05,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.600607,0.210212,1,EP_RU_UA_CONFLICT
2022-06,2022-05,TRADE_TARIFF_SANCTION,무역/관세/제재,0.698174,0.310299,3,EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2022-06,2022-05,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177785,0.017779,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2022-06,2022-05,ENERGY_SUPPLY,에너지 공급,0.733018,0.100087,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2022-06,2022-05,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2022-06,2022-05,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.153732,0.153732,1,EP_COVID19
2022-06,2022-05,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2022-07,2022-06,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.533333,0.186667,1,EP_RU_UA_CONFLICT
2022-07,2022-06,TRADE_TARIFF_SANCTION,무역/관세/제재,0.612548,0.272244,3,EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2022-07,2022-06,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177784,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2022-07,2022-06,ENERGY_SUPPLY,에너지 공급,0.667592,0.100078,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2022-07,2022-06,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2022-07,2022-06,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.150052,0.150052,1,EP_COVID19
2022-07,2022-06,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2022-08,2022-07,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.476763,0.166867,1,EP_RU_UA_CONFLICT
2022-08,2022-07,TRADE_TARIFF_SANCTION,무역/관세/제재,0.548373,0.243721,3,EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2022-08,2022-07,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177783,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2022-08,2022-07,ENERGY_SUPPLY,에너지 공급,0.609304,0.100069,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2022-08,2022-07,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2022-08,2022-07,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.146773,0.146773,1,EP_COVID19
2022-08,2022-07,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2022-09,2022-08,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.429194,0.150218,1,EP_RU_UA_CONFLICT
2022-09,2022-08,TRADE_TARIFF_SANCTION,무역/관세/제재,0.501637,0.22295,3,EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2022-09,2022-08,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177782,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2022-09,2022-08,ENERGY_SUPPLY,에너지 공급,0.557375,0.100062,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2022-09,2022-08,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2022-09,2022-08,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.143852,0.143852,1,EP_COVID19
2022-09,2022-08,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2022-10,2022-09,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.389192,0.136217,1,EP_RU_UA_CONFLICT
2022-10,2022-09,TRADE_TARIFF_SANCTION,무역/관세/제재,0.46,0.204444,3,EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2022-10,2022-09,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177782,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2022-10,2022-09,ENERGY_SUPPLY,에너지 공급,0.511111,0.100055,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2022-10,2022-09,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2022-10,2022-09,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.14125,0.14125,1,EP_COVID19
2022-10,2022-09,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2022-11,2022-10,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.355556,0.124444,1,EP_RU_UA_CONFLICT
2022-11,2022-10,TRADE_TARIFF_SANCTION,무역/관세/제재,0.422906,0.187958,3,EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2022-11,2022-10,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177781,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2022-11,2022-10,ENERGY_SUPPLY,에너지 공급,0.469895,0.100049,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2022-11,2022-10,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2022-11,2022-10,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.138932,0.138932,1,EP_COVID19
2022-11,2022-10,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2022-12,2022-11,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.32727,0.114545,1,EP_RU_UA_CONFLICT
2022-12,2022-11,TRADE_TARIFF_SANCTION,무역/관세/제재,0.389858,0.17327,3,EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2022-12,2022-11,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.17778,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2022-12,2022-11,ENERGY_SUPPLY,에너지 공급,0.433176,0.100044,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2022-12,2022-11,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2022-12,2022-11,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.136866,0.136866,1,EP_COVID19
2022-12,2022-11,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2023-01,2022-12,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.303486,0.10622,1,EP_RU_UA_CONFLICT
2023-01,2022-12,TRADE_TARIFF_SANCTION,무역/관세/제재,0.360416,0.160185,3,EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2023-01,2022-12,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.17778,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2023-01,2022-12,ENERGY_SUPPLY,에너지 공급,0.400463,0.100039,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2023-01,2022-12,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2023-01,2022-12,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.135026,0.135026,1,EP_COVID19
2023-01,2022-12,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2023-02,2023-01,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.283485,0.09922,1,EP_RU_UA_CONFLICT
2023-02,2023-01,TRADE_TARIFF_SANCTION,무역/관세/제재,0.334187,0.148527,3,EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2023-02,2023-01,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.17778,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2023-02,2023-01,ENERGY_SUPPLY,에너지 공급,0.371318,0.100035,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2023-02,2023-01,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2023-02,2023-01,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.133387,0.133387,1,EP_COVID19
2023-02,2023-01,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2023-03,2023-02,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.266667,0.093333,1,EP_RU_UA_CONFLICT
2023-03,2023-02,TRADE_TARIFF_SANCTION,무역/관세/제재,0.310819,0.138142,3,EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2023-03,2023-02,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177779,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2023-03,2023-02,ENERGY_SUPPLY,에너지 공급,0.345354,0.100031,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2023-03,2023-02,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2023-03,2023-02,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.131926,0.131926,1,EP_COVID19
2023-03,2023-02,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2023-04,2023-03,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.252524,0.088383,1,EP_RU_UA_CONFLICT
2023-04,2023-03,TRADE_TARIFF_SANCTION,무역/관세/제재,0.29,0.128889,3,EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2023-04,2023-03,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177779,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2023-04,2023-03,ENERGY_SUPPLY,에너지 공급,0.322222,0.100027,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2023-04,2023-03,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2023-04,2023-03,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.130625,0.130625,1,EP_COVID19
2023-04,2023-03,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2023-05,2023-04,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.240632,0.084221,1,EP_RU_UA_CONFLICT
2023-05,2023-04,TRADE_TARIFF_SANCTION,무역/관세/제재,0.271453,0.120646,3,EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2023-05,2023-04,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177779,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2023-05,2023-04,ENERGY_SUPPLY,에너지 공급,0.301614,0.100024,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2023-05,2023-04,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2023-05,2023-04,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.129466,0.129466,1,EP_COVID19
2023-05,2023-04,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2023-06,2023-05,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.230631,0.080721,1,EP_RU_UA_CONFLICT
2023-06,2023-05,TRADE_TARIFF_SANCTION,무역/관세/제재,0.254929,0.113302,3,EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2023-06,2023-05,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177779,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2023-06,2023-05,ENERGY_SUPPLY,에너지 공급,0.283255,0.100022,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2023-06,2023-05,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2023-06,2023-05,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.128433,0.524444,1,EP_COVID19
2023-06,2023-05,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2023-07,2023-06,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.222222,0.077778,1,EP_RU_UA_CONFLICT
2023-07,2023-06,TRADE_TARIFF_SANCTION,무역/관세/제재,0.240208,0.106759,3,EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2023-07,2023-06,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177779,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2023-07,2023-06,ENERGY_SUPPLY,에너지 공급,0.266898,0.100019,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2023-07,2023-06,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2023-07,2023-06,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2023-07,2023-06,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2023-08,2023-07,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.215151,0.075303,1,EP_RU_UA_CONFLICT
2023-08,2023-07,TRADE_TARIFF_SANCTION,무역/관세/제재,0.227093,0.10093,3,EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2023-08,2023-07,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177778,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2023-08,2023-07,ENERGY_SUPPLY,에너지 공급,0.252326,0.100017,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2023-08,2023-07,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2023-08,2023-07,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2023-08,2023-07,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2023-09,2023-08,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.209205,0.073222,1,EP_RU_UA_CONFLICT
2023-09,2023-08,TRADE_TARIFF_SANCTION,무역/관세/제재,0.215409,0.095737,3,EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2023-09,2023-08,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177778,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2023-09,2023-08,ENERGY_SUPPLY,에너지 공급,0.239344,0.100015,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2023-09,2023-08,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2023-09,2023-08,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2023-09,2023-08,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2023-10,2023-09,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.204205,0.071472,1,EP_RU_UA_CONFLICT
2023-10,2023-09,TRADE_TARIFF_SANCTION,무역/관세/제재,0.205,0.091111,3,EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2023-10,2023-09,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177778,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2023-10,2023-09,ENERGY_SUPPLY,에너지 공급,0.227778,0.100014,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2023-10,2023-09,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2023-10,2023-09,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2023-10,2023-09,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2023-11,2023-10,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.2,0.07,1,EP_RU_UA_CONFLICT
2023-11,2023-10,TRADE_TARIFF_SANCTION,무역/관세/제재,0.200328,0.088898,3,EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2023-11,2023-10,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177778,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2023-11,2023-10,ENERGY_SUPPLY,에너지 공급,0.217474,0.100012,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2023-11,2023-10,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2023-11,2023-10,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2023-11,2023-10,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2023-12,2023-11,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.196464,0.068763,1,EP_RU_UA_CONFLICT
2023-12,2023-11,TRADE_TARIFF_SANCTION,무역/관세/제재,0.200276,0.088897,3,EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2023-12,2023-11,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177778,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2023-12,2023-11,ENERGY_SUPPLY,에너지 공급,0.208294,0.100011,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2023-12,2023-11,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2023-12,2023-11,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2023-12,2023-11,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2024-01,2023-12,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.193491,0.067722,1,EP_RU_UA_CONFLICT
2024-01,2023-12,TRADE_TARIFF_SANCTION,무역/관세/제재,0.200232,0.088895,3,EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2024-01,2023-12,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177778,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2024-01,2023-12,ENERGY_SUPPLY,에너지 공급,0.200116,0.10001,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2024-01,2023-12,SHIPPING_LOGISTICS,해상운송/물류,0.755556,0.0,1,EP_RED_SEA_DISRUPTION
2024-01,2023-12,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2024-01,2023-12,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2024-02,2024-01,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.533333,0.066847,2,EP_RU_UA_CONFLICT|EP_YEMEN_HOUTHI_STRIKES
2024-02,2024-01,TRADE_TARIFF_SANCTION,무역/관세/제재,0.200195,0.088894,3,EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2024-02,2024-01,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177778,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2024-02,2024-01,ENERGY_SUPPLY,에너지 공급,0.19283,0.100009,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2024-02,2024-01,SHIPPING_LOGISTICS,해상운송/물류,0.615272,0.0,1,EP_RED_SEA_DISRUPTION
2024-02,2024-01,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2024-02,2024-01,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2024-03,2024-02,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.465449,0.066111,2,EP_RU_UA_CONFLICT|EP_YEMEN_HOUTHI_STRIKES
2024-03,2024-02,TRADE_TARIFF_SANCTION,무역/관세/제재,0.200164,0.088893,3,EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2024-03,2024-02,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177778,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2024-03,2024-02,ENERGY_SUPPLY,에너지 공급,0.186338,0.100008,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2024-03,2024-02,SHIPPING_LOGISTICS,해상운송/물류,0.503929,0.0,1,EP_RED_SEA_DISRUPTION
2024-03,2024-02,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2024-03,2024-02,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2024-04,2024-03,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.805556,0.281944,2,EP_RU_UA_CONFLICT|EP_YEMEN_HOUTHI_STRIKES
2024-04,2024-03,TRADE_TARIFF_SANCTION,무역/관세/제재,0.200138,0.088893,3,EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2024-04,2024-03,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177778,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2024-04,2024-03,ENERGY_SUPPLY,에너지 공급,0.180556,0.100007,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2024-04,2024-03,SHIPPING_LOGISTICS,해상운송/물류,0.444444,0.111111,2,EP_BALTIMORE_PORT_2024|EP_RED_SEA_DISRUPTION
2024-04,2024-03,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2024-04,2024-03,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2024-05,2024-04,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.690205,0.241572,2,EP_RU_UA_CONFLICT|EP_YEMEN_HOUTHI_STRIKES
2024-05,2024-04,TRADE_TARIFF_SANCTION,무역/관세/제재,0.8,0.355556,3,EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2024-05,2024-04,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177778,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2024-05,2024-04,ENERGY_SUPPLY,에너지 공급,0.175404,0.100006,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2024-05,2024-04,SHIPPING_LOGISTICS,해상운송/물류,0.403228,0.100807,2,EP_BALTIMORE_PORT_2024|EP_RED_SEA_DISRUPTION
2024-05,2024-04,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2024-05,2024-04,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2024-06,2024-05,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.593208,0.207623,2,EP_RU_UA_CONFLICT|EP_YEMEN_HOUTHI_STRIKES
2024-06,2024-05,TRADE_TARIFF_SANCTION,무역/관세/제재,0.698174,0.444444,3,EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2024-06,2024-05,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177778,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2024-06,2024-05,ENERGY_SUPPLY,에너지 공급,0.170814,0.100005,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2024-06,2024-05,SHIPPING_LOGISTICS,해상운송/물류,0.366509,0.091627,2,EP_BALTIMORE_PORT_2024|EP_RED_SEA_DISRUPTION
2024-06,2024-05,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2024-06,2024-05,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2024-07,2024-06,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.511643,0.179075,2,EP_RU_UA_CONFLICT|EP_YEMEN_HOUTHI_STRIKES
